"genes","logFC","logCPM","PValue","FDR"
"SBF1",0.103423220929517,5.32253981729703,0.585732753420054,0.777699476892075
"SP2",0.130545143032888,2.61141970356398,0.585850552712619,0.777775657150527
"GOLGA7B",0.5071642822985,0.722409405946533,0.585905818182187,0.777775657150527
"EXOC8",-0.163534765666709,2.82679687791307,0.586011393375643,0.777792124819993
"GHITM",-0.154588458787966,8.97114707869988,0.586156089867261,0.777792124819993
"ENSG00000286760",0.197673843200317,1.64157071885826,0.586183468588407,0.777792124819993
"GNPNAT1",0.10093625724863,4.79821565632179,0.586194120078213,0.777792124819993
"MBTPS1-DT",0.299511483301827,1.69726897796959,0.586207451504225,0.777792124819993
"NRSN2",0.44751339053013,0.840202783362536,0.58634186631038,0.777893708377837
"CHCHD3",-0.188841826792001,6.96397316892004,0.586564442226809,0.778032098439926
"JMJD6",-0.11846861511607,4.77166908681537,0.5866184003662,0.778032098439926
"FAM227B",-0.164014137502895,1.97777084210713,0.586619769000742,0.778032098439926
"BCAP31",-0.108162832647887,7.45652959803881,0.587122807600886,0.778622474701796
"LINC02591",0.279710260633159,1.3213274570592,0.587402900488021,0.778848641856323
"ARHGAP5-AS1",0.153025648174452,2.58212954164425,0.5874213613503,0.778848641856323
"SHH",-0.386722795300637,0.911121748732996,0.587467122245042,0.778848641856323
"ENSG00000289159",-0.368376713805066,1.25003825012899,0.587719754476897,0.779106755269284
"DTX4",-0.267232373301442,3.35357965624654,0.587918930778067,0.779293961281732
"FAM204A",0.131573324425964,3.36661075269026,0.587998297195617,0.779322336529548
"ZMPSTE24-DT",-0.156313249353852,2.58491532842467,0.588067728202326,0.779337539267541
"CCDC125",-0.169878756406683,3.02835095749014,0.588267029915444,0.779412890466791
"B4GAT1",0.0938651609590219,4.96930834496294,0.58830386351172,0.779412890466791
"TEFM",-0.130036559850585,3.43987723013534,0.588355223095748,0.779412890466791
"ASAP1",0.172797257103911,4.16306568587291,0.588356450858094,0.779412890466791
"ZNF432",-0.33904572634612,1.2880697074569,0.588470483865964,0.779487156542386
"AURKAIP1",-0.141327604480913,7.79756034710937,0.58858878821554,0.779567065242923
"ZNG1F",0.199108014626818,2.42672981315624,0.588794603665972,0.779762852446829
"KMT2D",-0.162764628160946,3.05614081809317,0.588914009335531,0.779844176632416
"TMEM101",-0.106018706850625,4.9356094411263,0.58913449633615,0.780059324247747
"DTWD2",-0.239816186108192,2.31090887317736,0.589256585734213,0.780144156339329
"INTS8",0.148165356463303,3.90098319375122,0.589415985115881,0.780278363283266
"UBD",0.23912287091761,4.69721067817749,0.589645275740518,0.78037857007584
"RABEP1",-0.0977851782673877,4.58932105956806,0.589646425277802,0.78037857007584
"CPNE8",0.116766198644317,3.36950350226284,0.589665794434816,0.78037857007584
"C6orf226",0.131661879269363,3.2643278085622,0.589804965396273,0.780485932951312
"ZC3H12C",-0.148471930690276,3.42606727921515,0.590065032117617,0.780686937052902
"EML4",-0.137105401368319,3.65444428712514,0.590072983881351,0.780686937052902
"ENSG00000288885",-0.138463966394531,3.73029028586882,0.590178571094137,0.780712325377331
"TTC39B",0.191651819008207,2.68702630854655,0.590208298933554,0.780712325377331
"EMC2",-0.108490805956524,5.29098685794866,0.590475444502609,0.780965971588386
"TEX22",-0.297062559921634,1.34548840952322,0.590554145953646,0.780965971588386
"RNF227",0.22494714378929,1.66371005169745,0.590574297122617,0.780965971588386
"SLC39A13",0.101949956252666,5.55436144003981,0.590694894286213,0.781000253642742
"MAST2",0.157641052196997,3.22062371100587,0.590745677072396,0.781000253642742
"CNBP",0.0885554194061517,7.57034375733976,0.590774474178218,0.781000253642742
"VSIG10L",0.162541781666277,2.19800669144402,0.590991416602811,0.781210242591565
"RAB22A",-0.114628979003542,4.63946616768625,0.591174777488316,0.781265610598245
"EIF1B",-0.128276985610826,5.92310689501058,0.591186989602384,0.781265610598245
"SETD2",-0.140971355662027,3.7015019704078,0.591207614743205,0.781265610598245
"AKT2",0.0865173123846261,5.19163307513466,0.591340915466442,0.781364971438854
"FAM32A",-0.0917966780296073,6.00432766305921,0.591424283881181,0.78137564400927
"DUSP10",-0.195031794890099,3.71199248266655,0.591465216772746,0.78137564400927
"FSIP2",0.15873776235804,2.98898853314307,0.591801664202178,0.781743312394389
"RABL6",0.155670781756191,5.39168983022367,0.591896427227478,0.781754470280752
"GNAI2",0.116603991338001,6.58646464568779,0.591936854107815,0.781754470280752
"LAMTOR1",-0.10125899736598,7.32986108049356,0.592022819382356,0.781754470280752
"GPRC5B",0.270525580279515,2.26708325458374,0.592042672234784,0.781754470280752
"PURPL",0.144759575087867,4.99033846805675,0.592166979121364,0.781841830446373
"PRKRA",0.110178815683089,5.4733235935759,0.592346260335678,0.78200174928557
"MSN",-0.14874554961393,7.26189261184375,0.592505833420854,0.782019716849034
"ZNF614",0.26496183930711,1.55363921435019,0.592612196154074,0.782019716849034
"LRPAP1",-0.104978891693857,7.52566096061462,0.592617951459948,0.782019716849034
"NDUFS3",-0.191124601328028,7.7428668612859,0.592649901760329,0.782019716849034
"PCDHA4",0.28383081655372,1.49512214458737,0.592650670436684,0.782019716849034
"RPRD2",-0.125980162323912,3.64116286704771,0.592753585195758,0.782078766219425
"HPS6",0.0846251187136696,4.39609689068718,0.593064481475377,0.782412187786295
"DPH6-DT",-0.384601993611966,1.28376151408857,0.593148612181366,0.782446408259653
"PCCA-DT",0.170758711416784,4.81802068323264,0.593459786539371,0.782661121131431
"NEURL4",-0.166996962240602,3.90054728162525,0.593472584737886,0.782661121131431
"TNRC6C",-0.240406003718887,1.98951608915604,0.593486002607175,0.782661121131431
"DICER1",-0.104770113870839,4.51173581571259,0.593635267232604,0.782781190860998
"SLC17A3",-0.346342889248783,1.5030913354796,0.593716780429931,0.782811907203457
"GDAP2",0.166784611073849,3.00871239193916,0.593825761613437,0.782878830341629
"FBLN7",-0.239917285070107,2.75146344362944,0.594467518689771,0.783648064343398
"CNTLN",0.170526311940682,2.52501475831387,0.594590951237502,0.783733940823395
"LRCH4",0.148028215979877,4.6277771317668,0.594923793045858,0.784050629787705
"ZNF75A",0.234492170797377,1.6579165259441,0.594947833982148,0.784050629787705
"RBM4",-0.101938513651041,6.05290754634621,0.595264267401896,0.784390762395717
"CHI3L1",-0.308639404209775,10.3758918872526,0.595332386700713,0.784403652285917
"SETDB2",-0.142793724945185,2.85792772311265,0.595434511949537,0.784413647436533
"YTHDF3",-0.0867445821505349,5.43727952053186,0.595476681823742,0.784413647436533
"COQ6",0.132577114886716,4.89200018790265,0.595514986838623,0.784413647436533
"WRNIP1",-0.111020597561979,5.16127218849747,0.595964928980945,0.784814115018603
"CEP192",0.177089109329087,2.87014578849417,0.595968393261919,0.784814115018603
"LINC01477",0.138506174784146,4.76182119916728,0.595994119325819,0.784814115018603
"FOCAD",-0.139428358021668,3.65551077066047,0.596096162526272,0.784871621751689
"RUFY1",-0.132076577303947,4.21584266731389,0.596838534723283,0.78577214705662
"LINC01151",-0.19594600826594,2.22936660573195,0.596958285168956,0.785782935914107
"FAM86C2P",-0.270520226791198,1.38187376483415,0.59696360927879,0.785782935914107
"DNAH5",-0.23288547678376,1.77699268136858,0.597088013818284,0.785803855717602
"SLC51B",-0.500114717909297,0.922483070152071,0.597096385086028,0.785803855717602
"FBXO9",-0.102026205567545,5.74184731367212,0.597167843315877,0.785820984657005
"ZNF320",-0.279941463745009,2.31650428195636,0.597270773685392,0.785879520792033
"MTFMT",-0.137816561061866,4.35886832820376,0.597494845253735,0.786097425565726
"TTI2",0.162008832922461,3.13126760253204,0.598156360208526,0.786637881988877
"METTL5",0.0934094882993364,5.70737106599591,0.598183353990627,0.786637881988877
"ISG20",-0.24521013134452,2.1433049423121,0.59826884190211,0.786637881988877
"ZNF787",-0.135760438740066,5.40374946870758,0.598290572753189,0.786637881988877
"ENSG00000256591",0.389214389331094,1.02467038631669,0.598318810376133,0.786637881988877
"SMARCAL1",0.129668164769869,3.08412679062233,0.598345620467471,0.786637881988877
"GADD45GIP1",0.122703578415489,6.39611694417179,0.598397977042082,0.786637881988877
"SOS1",-0.167745273089632,4.43672208042181,0.598407039087499,0.786637881988877
"ARID4A",-0.252939150664414,1.71702921931746,0.598484806703289,0.786637881988877
"DUS2",0.171834765176577,2.97966268462061,0.598490668804567,0.786637881988877
"ENSG00000288907",-0.185773280461046,2.31146323029215,0.598662326669131,0.786786594115252
"MTFP1",-0.170208129785197,6.02183712429693,0.598759683630572,0.786837637421488
"ENSG00000258604",-0.536040679682572,0.938186431465513,0.598860980979264,0.786893848357977
"FMN2",-0.153269821127209,3.21948810926423,0.598993035723027,0.786972010427224
"ENSG00000275512",-0.247392983228722,1.19223102474867,0.599037522439583,0.786972010427224
"ZBTB48",-0.152418484408122,3.0376133725573,0.599214234549601,0.787061805821429
"RABEP2",-0.184320014858028,3.81717751510141,0.599222944087012,0.787061805821429
"DDX10",-0.138821426604142,3.17499880476106,0.599312802290283,0.787062298277219
"CSNK1G2",0.131225384723563,5.22061506241621,0.599340389116499,0.787062298277219
"AP3S2",-0.106549134531788,4.76637000409992,0.599626208653803,0.78736074233975
"ACIN1",0.0990350990648075,5.38766415986245,0.599724312764793,0.787364565083666
"AP1G2-AS1",-0.359192726347867,1.26419289058805,0.599746234983408,0.787364565083666
"ZNF212",-0.141866208271965,2.75899477855758,0.599858709472689,0.78743534194765
"FAM86B3P",0.255272555693408,0.756532164315794,0.59994839835209,0.787476197212241
"SPATA2L",-0.188701939016966,2.95176264347306,0.600010220658415,0.787480471154031
"ZNF605",-0.225978096095718,1.98011097279174,0.60011624746851,0.787542754583407
"GGA3",0.134344272912768,3.83474091583536,0.600220966817803,0.787603310220765
"CYP4F11",0.0855141629627352,6.48045682960322,0.600625726139162,0.787819174616147
"ARID2",-0.146492640462975,2.51038337049335,0.600701445224546,0.787819174616147
"ZNF793",0.397073696468197,1.35156242185169,0.600759047001563,0.787819174616147
"CMAS",-0.092117455177983,4.69482589990417,0.60077684241297,0.787819174616147
"ZNF213-AS1",-0.178428591024432,2.24085982735418,0.60088002682372,0.787819174616147
"LINC01127",-0.341653656932457,1.47346859302212,0.600909135589393,0.787819174616147
"FLT3LG",0.245303786901426,2.00152134473559,0.601006011894647,0.787819174616147
"RGL3",0.278283329675344,1.65356205854662,0.60102844286162,0.787819174616147
"BPNT2",0.10901526179167,5.75192621688313,0.601086024915356,0.787819174616147
"HNRNPLL",0.0970042463951309,4.6474924162396,0.601087686291589,0.787819174616147
"PCDHB15",-0.192925538367697,0.834956830241188,0.601103963434321,0.787819174616147
"ZFP69",-0.223109192750435,1.1789079968557,0.601144567504465,0.787819174616147
"POT1-AS1",0.134152900899658,3.86335635912384,0.601416230860426,0.787819174616147
"CDC34",-0.0973197408946509,5.52994889339076,0.601426749798273,0.787819174616147
"RHOC",-0.10025992477484,8.25252689320671,0.601443958148671,0.787819174616147
"OR7C1",0.237356770013349,1.22386698814059,0.60150415777242,0.787819174616147
"POLR2J",-0.105984373510721,7.21805294464522,0.60151259284857,0.787819174616147
"SAMD5",0.180811920851156,3.03063263645837,0.601567338563583,0.787819174616147
"ARMC10",0.109858084137632,5.83145237068824,0.601592256217129,0.787819174616147
"SDE2",0.159243366128644,3.02855753066523,0.601688801958362,0.787819174616147
"TUBGCP3",0.13517823380092,3.61857483496319,0.601730155922803,0.787819174616147
"ALG5",-0.0913457691973795,5.81525358559354,0.601766099552274,0.787819174616147
"HSDL2",0.0917925085869586,5.75403679803248,0.601790357148403,0.787819174616147
"TXNDC16",-0.155307608097171,2.79958415153097,0.601791666107575,0.787819174616147
"ZCCHC8",-0.129205391681451,3.48562612109292,0.602017603351301,0.787927871375504
"SNN",-0.123571918243327,3.75234967541765,0.602026537913279,0.787927871375504
"WIPF2",-0.115516699715057,3.7652601679998,0.602050494608949,0.787927871375504
"TRIM29",0.317745059342941,2.11146563729808,0.602170556012602,0.787950519772525
"BCL2L13",-0.0903465194492395,5.80322436411688,0.602185002319088,0.787950519772525
"LINC00506",-0.25638236359028,1.23343654098175,0.602340818194931,0.788077711535374
"PSPC1",-0.123416616656195,4.04582702704685,0.602491148281093,0.788169252072203
"GANAB",0.0893781657916326,7.42961426355537,0.602528018894108,0.788169252072203
"KTI12",-0.147885415738243,3.28289196538243,0.602682040556406,0.788263357427855
"FAM98A",-0.101557544677751,4.60927138716553,0.602717207921744,0.788263357427855
"DKK1",0.39044229653198,6.46037015825446,0.602802983989666,0.788298864299265
"CCZ1B",0.0942898007960287,6.28182349372723,0.602938253580331,0.788399081750572
"ZNF644",0.123062951010122,3.7350742942479,0.603066496071332,0.788417613005344
"UNC45A",-0.0912734283483781,5.43948794568376,0.603069697289897,0.788417613005344
"MAPK3",0.135262833998772,4.62543800044848,0.603297336494025,0.7886385365058
"RAB3IP",-0.129550958577317,3.81162958684014,0.603427190817413,0.788731603745594
"TTC33",-0.114850520647515,3.68532504333875,0.60397451031341,0.789342943566824
"TRAF3",-0.165993998986645,2.88552180943159,0.604012311941027,0.789342943566824
"TET2",0.21078900184008,2.31335350889626,0.604195119486789,0.789463323877785
"FIP1L1",0.111923381039757,4.57066134174429,0.604257158745277,0.789463323877785
"MED16",-0.10541460252646,4.92538902137862,0.604280568894107,0.789463323877785
"TMEM123",-0.11440532358801,7.13589566975448,0.604451483828361,0.789609895225508
"GPRASP3",-0.276752358406409,1.51145915071443,0.604594407117225,0.789650816618505
"PTPRB",-0.304191152214688,0.725504553248569,0.604600264546148,0.789650816618505
"ZNF830",-0.125619234289544,3.24509862090591,0.604899316483618,0.789964666806403
"MFSD14CP",0.164988234766768,2.98574208704385,0.605224923218218,0.790313131746349
"RNF20",-0.10710349767732,4.43506842029814,0.605390084585438,0.790452037030084
"ZNF567",0.215237647024535,1.91236237652215,0.605528085964299,0.790540884314294
"RETREG2",-0.0886736503094257,6.23104455124838,0.605575718313047,0.790540884314294
"CSKMT",0.216672807601053,1.99117684081307,0.606123712505076,0.791179442611713
"PARVB",-0.143301386277958,6.03314173668839,0.606197458325729,0.791198895811275
"ENSG00000289230",-0.342901925133496,0.976393525524947,0.606571432429502,0.791505443739424
"ZNF592",-0.115602798235947,3.37858524075704,0.606583965381414,0.791505443739424
"VTN",-0.417950066955349,8.02753834832411,0.606634201283955,0.791505443739424
"CATIP-AS1",-0.250145747535084,1.71539818800518,0.606674444871398,0.791505443739424
"ENSG00000260563",0.228176372839832,2.47294725628131,0.606726655408467,0.791505443739424
"TTLL5",0.142096907983066,2.8273504833584,0.606968239278752,0.79168770746347
"BSCL2",-0.103467990580854,5.7388273986267,0.606984127342029,0.79168770746347
"ARL8A",-0.0974689305382596,4.76976009324459,0.60704359414212,0.79168847398981
"SLC25A53",0.169081328734458,2.42845726497296,0.60720920431385,0.791789995597023
"GOLT1B",-0.111896427808513,3.91669223537653,0.607246060256355,0.791789995597023
"TMUB2",0.119451518097471,4.04336849363651,0.607298939737395,0.791789995597023
"PPHLN1",0.117500493535506,4.91292546385239,0.607356984574423,0.791789995597023
"TAF11",0.0961360772342861,4.18670016474551,0.607618052424143,0.792021609544332
"ASNS",0.301546772185719,4.72852573401311,0.60765245605082,0.792021609544332
"ENSG00000290937",-0.485729384626264,0.978738684457046,0.60810891996195,0.792419807190173
"TXNDC5",0.0935666935980236,6.90035480162323,0.608164927947552,0.792419807190173
"LINC01853",0.469504339532684,1.39293790697123,0.608217715804676,0.792419807190173
"CDKN2B",0.202490757431654,4.38722408883722,0.608243294366023,0.792419807190173
"USP3",-0.116379609119413,3.86715903167301,0.608274992074525,0.792419807190173
"AARSD1",0.123034413705523,4.28936479998063,0.608311561045439,0.792419807190173
"FBXO10",-0.228372602324065,2.16587677863287,0.608879928555964,0.793083359426861
"IFFO2",0.205920733970743,3.0698229499885,0.609032068953897,0.79320468802345
"C14orf132",-0.177178091545792,2.90009675751921,0.609391665617719,0.793596158440276
"KDM3A",0.155206069017355,3.53855935130447,0.609653901198096,0.793860774308503
"ZSCAN21",-0.164896842238651,2.81247702559364,0.609782358799518,0.79389678066118
"GOLGA8R",-0.713952938596706,0.783960066358377,0.609856875086367,0.79389678066118
"HNRNPK",-0.0869193524952236,8.29310544289135,0.609858682689969,0.79389678066118
