"genes","logFC","logCPM","PValue","FDR"
"CPQ",-0.221290654104488,4.63053065674697,0.301732320785304,0.57991606421944
"RNF10",0.182709237165427,6.58265789027559,0.301843380310334,0.580024666393244
"HPSE",-0.443659561675743,2.02343676041468,0.30187510154841,0.580024666393244
"ENSG00000291117",0.624342817859592,1.37848487488937,0.301976127050714,0.580135877171581
"THADA",-0.288231380607632,3.6451778171106,0.302067541058727,0.58022859386795
"TRAF2",0.382083327245259,2.69917222878181,0.302181621659475,0.580309728107463
"LASP1",-0.277568787903638,5.73880437828774,0.302196096698531,0.580309728107463
"SLC22A17",-0.234761025655553,3.90199138670049,0.302494522323243,0.580799849658478
"IFI16",0.240905821924509,6.04802726208307,0.302641941177354,0.580999934476115
"OXSM",0.251984764694489,4.54944666217324,0.30286960403554,0.581353989416399
"MSC",0.506614368538295,5.44975084337006,0.302915270282583,0.581358653185785
"CSRNP1",-0.260625902968164,5.31250777723787,0.303034977029426,0.581467902612928
"WASHC2A",0.229590442328161,4.27728900950046,0.303058683735788,0.581467902612928
"KRT10-AS1",0.281254756586974,4.98474955229566,0.303248629771333,0.581686086864737
"SKP2",0.487626631230683,2.91466677141291,0.303258922275904,0.581686086864737
"ARMCX5",0.279716895240345,3.23872825674886,0.303492801870185,0.582051663663743
"GCC1",-0.224395184281456,3.5757366216547,0.303674345579898,0.582316778475086
"ACTR1B",0.249861100053155,6.20731162805559,0.303802611711716,0.58247966876882
"HEXIM2",-0.300562680165415,2.46129427529417,0.304093525509427,0.582739604312295
"C1orf122",-0.222237310760579,7.08913583993197,0.304095595552483,0.582739604312295
"AHCTF1",-0.225929768094899,4.31145088385419,0.304111382022828,0.582739604312295
"LINC02609",-0.311543034382682,3.75641876168201,0.304133777910883,0.582739604312295
"KIF23-AS1",0.898627839208027,0.85748546748269,0.30415488197707,0.582739604312295
"TAP1",0.215549889054178,5.82758940282,0.304263137756715,0.582863962142299
"PPWD1",0.360475137588689,3.21045519133159,0.30435923389346,0.582915932315598
"CPT1B",0.373661886707063,1.68704759157465,0.304376971648655,0.582915932315598
"LARP4",-0.208275669418828,5.24391176628485,0.304706018449226,0.58342200406617
"ENSG00000289106",0.416054860876005,1.77543658028261,0.304728003462495,0.58342200406617
"GRPEL1",0.271159996750571,6.02739401423375,0.304913593316313,0.583694216362635
"AFAP1L1",0.355985935562725,3.35709148993144,0.305053445408169,0.583878808107935
"PEX13",-0.218896615889997,4.44998757019312,0.305109228390226,0.583902460138766
"VCF2",-0.225018811005028,3.83892678938464,0.305403107322686,0.584345971662559
"EIF3I",0.181854605863984,7.41256156161437,0.30542789594262,0.584345971662559
"SVIP",-0.293800195689057,4.50916871955491,0.305691927421487,0.58476791237862
"PPME1",0.201668400952337,4.81668252790819,0.305844862615271,0.584972629737697
"COLCA1",0.696665415183275,0.906385588968388,0.305887893935031,0.584972629737697
"GON4L",-0.293505806724282,3.11869848949757,0.305929460978394,0.584972629737697
"PPP1CC",-0.169734507070791,6.6744746805957,0.306077224047874,0.585097489153446
"ADCY9",-0.215618224185583,4.52502950546226,0.306135950672578,0.585097489153446
"DFFB",0.422710890092447,1.70517444532221,0.306215727107594,0.585097489153446
"SEMA4B",-0.186233858322908,5.1716400282088,0.306229733523619,0.585097489153446
"HMBOX1",-0.33668086422372,2.36450783764076,0.306238445586187,0.585097489153446
"SRSF1",0.192888032984872,5.94596058355098,0.306255847736275,0.585097489153446
"BTBD1",0.205112337652438,6.12200217337383,0.30638042297975,0.585252332346317
"NUDT19",0.249964701264755,3.72112138188002,0.306530165794836,0.585446148278486
"ERVMER34-1",0.257320240241869,3.80515358436484,0.306568966981171,0.585446148278486
"NUFIP2",-0.18464322681749,5.1984057049619,0.306619179277174,0.585458887327589
"UPK3BL1",-0.943864548202224,2.13800785846351,0.306781223469753,0.585641432791022
"CA12",-0.307318302124433,5.00537671586225,0.306801892948085,0.585641432791022
"THG1L",0.265631737429342,3.07918311583282,0.30695838685408,0.585803143871687
"MYBBP1A",0.247599567663478,4.12281992307445,0.306998173147798,0.585803143871687
"ADAMTSL5",0.34471258133986,3.24331361686611,0.30701731034239,0.585803143871687
"SNRPD3",0.198247411157609,6.24032176461195,0.307224769642121,0.586115813366622
"SCARNA22",1.28277054307859,2.58619666071315,0.307548078984877,0.586649378639617
"CLP1",0.240703942223762,4.00782335103511,0.307643209842357,0.586747602771678
"PHF13",0.290949806977218,2.9650875407233,0.307812914012149,0.586988007631166
"JPX",0.18841114941581,4.68740659844481,0.307866541420472,0.587000633671293
"CORO1B",-0.180361923150903,6.28564146036156,0.307906847336281,0.587000633671293
"SDCCAG8",-0.227718569776449,3.57608646652039,0.307986528802379,0.587061858317058
"LINC00472",0.386256322444542,2.28103791900709,0.308051858298956,0.587061858317058
"ZMYM1",0.362555165811424,2.06648512446919,0.308102194898572,0.587061858317058
"VAT1",-0.252569960972026,4.51623445830439,0.308167969657896,0.587061858317058
"RBM19",0.247059182530209,3.41063185348186,0.308344891355794,0.587061858317058
"ZNF37BP",-0.470107856219059,1.18444124857893,0.308350094383435,0.587061858317058
"EFCAB2",0.259839060186253,3.66967827249836,0.308368777914564,0.587061858317058
"CRAMP1",0.376671308805287,2.37838532607434,0.308403074156451,0.587061858317058
"ROGDI",0.364220490002729,3.96775578918638,0.308423327202751,0.587061858317058
"ZMYM6",0.274442544990014,3.49448992764293,0.308453281136545,0.587061858317058
"FARP2",-0.379222622530606,2.69743322399638,0.308481553576907,0.587061858317058
"VCF1",0.176966295993049,4.76427929576514,0.308505220973787,0.587061858317058
"IFT52",0.222428522793732,3.51641076913558,0.308541218125471,0.587061858317058
"ROCK1",-0.246628627729458,4.39530483542867,0.308550212161732,0.587061858317058
"ZKSCAN4",0.335230210297545,1.75298817467701,0.308688639822599,0.587242140783059
"HCG18",0.223431860727757,3.64211758766734,0.308767307566142,0.587308702438018
"CENPB",-0.184367696420275,6.28608850741581,0.308896466326622,0.587419838779238
"MAML2",-0.436159422797631,1.94112338336829,0.308913110219247,0.587419838779238
"ENSG00000275202",0.371643955782361,2.01458896083551,0.309221325986915,0.587922786937225
"WWP1-AS1",-0.673924178687348,0.845157804454862,0.30928059006984,0.587952327736331
"NBEA",-0.323701062093017,2.90928197550409,0.309368033129829,0.58797881921119
"GIPC1",0.162761321688002,5.86143535731469,0.309381983186016,0.58797881921119
"DNAJA2",0.191483243320789,5.947342020847,0.309512725528579,0.588132538975768
"SH3KBP1",-0.376516041786174,2.48516037794253,0.309550347934814,0.588132538975768
"GAREM1",-0.411712421025853,3.44207709333214,0.309740210747349,0.588352040447743
"MGMT",-0.189928123110915,5.52474861325432,0.309753390921432,0.588352040447743
"CYP4F22",0.361647760415402,8.00636737419953,0.309892461620276,0.588533056348338
"SRRM1",-0.245532271346002,4.37702311725493,0.30998650565178,0.588603388701721
"LARGE1",-0.373912731294413,1.55899681586996,0.310038996884803,0.588603388701721
"TCEAL1",0.223230883871671,4.11946702998445,0.310145885418228,0.588603388701721
"TBC1D12",0.386903207558141,2.45381496993649,0.310174819585293,0.588603388701721
"CCND1",-0.28931651530444,5.38976400188841,0.310175205791937,0.588603388701721
"POLR2G",0.199522787699948,5.92959528420374,0.310192147281005,0.588603388701721
"PRDM5",0.350098465937172,2.34865984641798,0.310412521008899,0.588883864242578
"DUSP3",-0.166001327209962,6.06590564884559,0.310427549438598,0.588883864242578
"CSK",-0.234999664172374,4.92076412624771,0.310664301920911,0.58919956160881
"AKAP17A",-0.279730697378859,4.0740947019934,0.310704551517551,0.58919956160881
"C12orf43",-0.263476135049109,3.02968789178118,0.310764618283513,0.58919956160881
"LINC00899",0.670810575510477,1.12319081319124,0.310770277497527,0.58919956160881
"ARRDC1-AS1",0.234380884571101,3.71465324480961,0.31081306637597,0.58919956160881
"GABPA",-0.239077696198317,3.5252308222158,0.311072692491903,0.589517593413432
"TRIT1",0.221815035486907,3.44644513827896,0.311089311343054,0.589517593413432
"IFT43",0.240659932723179,4.28255061986669,0.311112363741017,0.589517593413432
"ERICH6-AS1",0.37406133214546,1.84910712069064,0.311170311878463,0.589544316403807
"GALNT18",0.333850377302346,3.25952664069805,0.311409838066833,0.589815682869673
"ARID1B",-0.290236076460917,3.61035285231716,0.311410637786653,0.589815682869673
"SHISAL2B",-1.04806676356522,3.48447457538789,0.311445139697656,0.589815682869673
"MRPL17",0.172854024008046,6.09256714909805,0.311519415085259,0.589821494925949
"CCNO",0.472466829107006,1.69439097189078,0.311535940574452,0.589821494925949
"GBF1",-0.216651294775629,4.94511572176669,0.311824018443716,0.590283788820809
"BYSL",0.235706707092219,4.23788852624265,0.311922105267681,0.590311970083901
"MTAP",0.186523283178309,4.60889262474174,0.311926710355951,0.590311970083901
"SURF6",0.218488624473546,4.35551101376345,0.311996414295219,0.59036079181164
"CENPL",0.470499063776084,2.44945760539674,0.312251206181835,0.590759774633594
"COLGALT1",0.225441308117076,5.23058523972487,0.312342398295796,0.5908491681887
"AGAP1",-0.226083134425336,3.56354543507413,0.31262630470107,0.59119737498949
"LRPAP1",0.195155367491264,7.52566096061462,0.312661709150254,0.59119737498949
"BBLN",-0.23508904344361,6.63132269706876,0.312688854747276,0.59119737498949
"IFFO1",0.371759976591117,1.99057961288392,0.312754566975476,0.59119737498949
"RHOC",0.192674454795331,8.25252689320671,0.312765423090582,0.59119737498949
"ARMC1",-0.191998185180465,4.74944428469813,0.312791342148198,0.59119737498949
"DDX56",0.16547138147578,6.1658376707595,0.312875975051431,0.59119737498949
"DNTTIP1",-0.210360604359154,4.40695883074592,0.312893501122438,0.59119737498949
"DYNC1I2",0.177604482536661,5.73822526830378,0.312922186360271,0.59119737498949
"DLG2",0.552240402333382,1.047177132039,0.313096340354326,0.591443297612289
"BCL3",-0.210054992319672,5.78380374001968,0.313202104498695,0.591502040350279
"DDOST",-0.18206578999309,7.91225446639235,0.313216913364409,0.591502040350279
"ZNF252P",-0.260727005632119,3.79385892098658,0.31325941018402,0.591502040350279
"FANCB",-0.771834119370725,1.20088030715083,0.313478280175183,0.591832203767973
"HROB",0.801695605064909,1.91890091243427,0.31370564516615,0.592128304229553
"TBCB",0.209946679472295,5.66667255447933,0.313746810623698,0.592128304229553
"CHP1",-0.203302255951868,6.16904272802085,0.313767229483532,0.592128304229553
"EID2",-0.205079731341857,4.74523208902576,0.313942466681988,0.592313519248528
"LINC01127",0.572195593727992,1.47346859302212,0.313963654657321,0.592313519248528
"HLA-DPA1",0.362018598176089,2.36977240175152,0.313997528276328,0.592313519248528
"NSMAF",0.215193830686623,3.83707384029704,0.314055657392723,0.592340071440953
"ATP8B5P",0.742143708041513,1.50957997178773,0.314383797263635,0.592779318204536
"SNHG19",0.246059295945216,4.0225101528497,0.314441109231967,0.592779318204536
"ZNF616",0.289830979971887,2.46085399362414,0.31446551792686,0.592779318204536
"HYPK",0.657429544187486,1.26737109314167,0.314522860957668,0.592779318204536
"DMTN",-0.299993788024695,4.74647360798096,0.314583440180987,0.592779318204536
"SLC25A21-AS1",0.30765136781182,2.51109430945571,0.314601859235863,0.592779318204536
"ENSG00000290523",0.438390738295114,2.6778228546439,0.314604319145653,0.592779318204536
"E2F7",1.01073048689363,3.05735972254826,0.314641231148726,0.592779318204536
"PTPRA",-0.182546640257821,4.91738936855471,0.314909101486616,0.593112651500367
"TSPAN4",0.223530652742165,6.25806643991677,0.314936381323547,0.593112651500367
"IFNAR1",-0.206631326304362,5.18868300135961,0.314955327221339,0.593112651500367
"CREB3L4",0.318796446061396,2.68234907685787,0.31499460392415,0.593112651500367
"GOSR1",-0.200802493657765,4.1759069673969,0.315102905330821,0.593233501131086
"GOLGA8B",0.495315725554722,3.55619202228973,0.315329272824291,0.593544358786088
"YIPF2",-0.188941344414546,4.7777883429507,0.315356306646423,0.593544358786088
"MAP2K2",-0.182306038684027,7.1630500761566,0.315442122056535,0.593622781409682
"PPIL1",-0.211748782474003,4.38498378320681,0.315672463870575,0.59397312471365
"RASA1",-0.215563979938657,3.60983390925676,0.315959050443336,0.594359034773418
"ZNF559",0.368364333906991,1.75092484976462,0.315990085197027,0.594359034773418
"NEBL",0.336457990885887,3.54575916981979,0.316010169537049,0.594359034773418
"ADGRB2",0.59142107028915,2.06892365660531,0.316312690977811,0.594774097804157
"PRDM4",0.312125837726005,3.57004264838255,0.316319319752903,0.594774097804157
"PFKFB2",0.450738981967342,4.1876476543385,0.316422527687284,0.594788432231731
"ERP29",-0.203513489993106,7.63430146543204,0.316452583596091,0.594788432231731
"NOL10",0.200343022417957,4.36395987584246,0.316475331613632,0.594788432231731
"ZSWIM5",-0.506170195162962,1.87968812892812,0.316532692033245,0.594788432231731
"PDCL",0.380457019053461,2.98668129286661,0.316548119965065,0.594788432231731
"ENSG00000283098",-0.459667041536285,1.33985978428944,0.316749606118959,0.595060813374917
"TSEN34",0.170702918611514,5.41160794870948,0.316781593197803,0.595060813374917
"ZNF343",0.296124291435054,2.57916311079434,0.316930050763642,0.595256525012981
"CACYBP",0.303094418307278,5.68058120436561,0.317134547214421,0.595315904126859
"THAP3P1",-0.365603895603235,2.0879741417289,0.317157838194969,0.595315904126859
"RFC2",0.307572060290581,4.47637718412993,0.317171137826033,0.595315904126859
"ENSG00000291142",0.200358256606065,5.1402330317132,0.317189173382431,0.595315904126859
"RANBP1",0.25356966677482,6.74294336195979,0.317213071354552,0.595315904126859
"HKDC1",-0.289095848466438,4.62569387378676,0.317266713661995,0.595315904126859
"EFCAB11",0.387869355247071,1.92693092984273,0.317271587756438,0.595315904126859
"SUV39H2",0.41098099015253,2.82251347883044,0.317431916165069,0.595533632587627
"CPNE8-AS1",-0.462397497518041,1.24886339391993,0.317513358629804,0.5956033231217
"NVL",0.266001798454371,2.63906767909946,0.317560512838695,0.595608684004616
"WDR11",0.19039911447174,5.10099762057702,0.317662258606479,0.595656714201934
"TNPO2",0.266949643747415,4.37539784956039,0.317674720923849,0.595656714201934
"U2AF2",0.213347864695319,6.11082318698198,0.317984696789812,0.596000532026547
"ENSG00000289561",0.367164511454287,1.45859647073685,0.317997427885127,0.596000532026547
"CCDC32",0.186764102753354,3.95206265537496,0.318024402585643,0.596000532026547
"C19orf44",0.595550596067218,1.07145472490699,0.318035387274318,0.596000532026547
"PBRM1",-0.251083102546724,3.33773114631386,0.318500747594139,0.596789444279654
"GDF11",-0.467549409596599,1.77678475483962,0.318644207083175,0.596809536372888
"MTG2",0.247708649964577,3.98105017256748,0.318644428231043,0.596809536372888
"LINC00649",0.212259605700417,3.92907747826866,0.318644627519036,0.596809536372888
"ACOT8",-0.218647424170066,4.81012167047895,0.318753526005046,0.59693034967463
"UNC50",0.176089910896654,5.60314720277497,0.318833746467442,0.596997431416407
"MRPL53",0.207794416282123,6.52261313182973,0.318923989791414,0.597083259083173
"ARL4D",0.245067719135082,4.86608192260401,0.319184211787028,0.597443668756757
"ENSG00000268575",0.690412676310478,0.803043681107296,0.319205363405365,0.597443668756757
"C2orf76",0.312320873513107,3.44396888747627,0.319322143107835,0.597579058626019
"TNS3",0.348603914281897,6.32308312181588,0.319425386669362,0.597665214313509
"LY96",0.40543660499416,3.18145672429882,0.319457079820853,0.597665214313509
"KDM6A",-0.266021865679319,3.47080691954622,0.319576310301924,0.597805101324383
"BABAM2",0.236433553729766,5.0519583087762,0.3196954188068,0.597872861751717
"RHBDF1",0.388666899462725,2.96312265229164,0.319701463334437,0.597872861751717
"SMG7",-0.226605240528933,4.44969525134095,0.319770557287697,0.597918914377746
"HS3ST3B1",-0.579576448910656,3.2300550115317,0.319827414132254,0.597942075976403
"SMS",0.262369347565726,5.25139420961601,0.319923082482444,0.598037782157506
"CDAN1",-0.324654585412613,2.88184517623984,0.320163155757798,0.598353705950519
"GTF2H2",0.290598340460094,4.26953497773566,0.320235281426828,0.598353705950519
"LIX1L",-0.232386099892119,3.97230080154011,0.320315149292682,0.598353705950519
"TSPAN6",-0.337636987973539,4.73301331977705,0.32037755721094,0.598353705950519
"HIP1",-0.323803557025543,2.67245237178602,0.320387567022597,0.598353705950519
"FAM66B",0.369882012005603,1.5516825552367,0.320393243866075,0.598353705950519
"SATB2",-0.374140061998656,1.85576709827864,0.320441024133311,0.598353705950519
