"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"STX12",219.54880209499,-0.073412703158004,0.159105033062047,0.605843695778949,0.825727273824203
"THBS3",46.263140864095,0.0948058739655602,0.249900574075242,0.606166218112253,0.825727273824203
"ZNF91",38.381076643273,0.0951596260264002,0.257550568399067,0.606384539322356,0.825901990905563
"TSGA10",19.7800910640347,0.0914022065139011,0.298798061210253,0.606463643720026,0.825929443250514
"RDH14",166.048676409002,0.0776656139489875,0.168233421055829,0.60655633395179,0.825975390708381
"CAPN2",926.013499683605,0.0888061677474795,0.210486969342541,0.606738080933115,0.825978639650212
"DPP8",74.3977094636054,-0.085362763933886,0.198776401218617,0.60674931388679,0.825978639650212
"SCO2",223.711491663527,-0.0897153929260021,0.219357950717786,0.606794528436203,0.825978639650212
"TAF12",140.949695739437,-0.086364161150683,0.196593100483084,0.606770529716154,0.825978639650212
"C1orf74",20.8751999246936,0.0898753496636226,0.303234226509169,0.606853573342594,0.825978765893053
"ENSG00000291208",19.6350326500575,0.0892994559061822,0.302813143918245,0.606980531624915,0.826071318950625
"VAC14",127.036371533393,0.0854835011111975,0.197603984932852,0.607082459572452,0.82612979225618
"ARHGAP45",33.9184218470585,0.0943148693770749,0.265069679043878,0.607259074842268,0.826289880316113
"ENSG00000288767",26.3052697967117,0.0919821874117867,0.29218824108453,0.607433577806703,0.82640934949004
"KANTR",19.160356864852,-0.0931041937545931,0.280311788968175,0.607480393551261,0.82640934949004
"NIBAN2",777.009158418039,-0.070498957543964,0.151845649533789,0.607523824120149,0.82640934949004
"C10orf95-AS1",46.2848456273602,0.0948726876142302,0.271534596446462,0.607641723731965,0.82648948560417
"LSM10",197.696325075353,-0.0893484681631692,0.218986053420457,0.60772155710977,0.826517835048048
"SPATA17",13.1437106420809,0.0891906866170319,0.307764697104542,0.607822291445145,0.826574602100158
"NELFA",78.5886545599748,-0.0892998698287049,0.215585255222442,0.607966947713107,0.826691081561368
"TTLL1",18.271752930794,0.0926899295829461,0.285511784112403,0.608126655643184,0.826828003126313
"EML3",144.561215191236,0.0889418167575125,0.213749964940291,0.608319226799762,0.826849115899444
"RAB5A",229.058177499379,-0.0766681837793086,0.170621828874046,0.608218927348835,0.826849115899444
"WDR24",80.9565348351932,-0.0842447230113718,0.195588761788528,0.608269436777015,0.826849115899444
"NFXL1",32.7557393140282,0.0941850836376995,0.253384945205892,0.608485983086384,0.826953847422381
"PRKAG1",358.46785374615,0.0689508346312764,0.147192181902457,0.60851432209869,0.826953847422381
"CHST1",244.817297817183,0.0938516772343453,0.263132880397969,0.609226600017757,0.827096622797055
"IMPA1",154.660187026465,0.09175629142794,0.226739300759113,0.609327766791178,0.827096622797055
"KAT2A",126.868166603138,0.087891447468476,0.20843404629203,0.608930521394192,0.827096622797055
"LAMB1",579.732235484782,-0.0730677995729313,0.160873364410726,0.609257882586876,0.827096622797055
"REV1",53.2415257927555,0.0922393369152252,0.231483082460057,0.609223965788165,0.827096622797055
"RNF141",242.264039187202,-0.0702971676501093,0.150002407651433,0.609323718970786,0.827096622797055
"SH2B2",9.69925796672826,-0.0781260369204857,0.327601946175586,0.608692789448639,0.827096622797055
"UPF2",52.01162369909,0.0916581286704107,0.230844064043668,0.609061123643256,0.827096622797055
"ZNF280D",79.8073745084892,0.0936697856343218,0.24630221607357,0.609130166868546,0.827096622797055
"ZNF514",32.5143065751722,-0.094121983297884,0.265305607450264,0.609129485627622,0.827096622797055
"ZNF587B",13.8962562867501,0.0887635418812167,0.307130188579117,0.609186582851772,0.827096622797055
"ZNF718",32.0685570594169,0.0945504938279309,0.260887634548873,0.608791934140679,0.827096622797055
"ENSG00000284977",35.2153153839214,0.0937861436858515,0.246187369256012,0.609549792988084,0.827121512690617
"FAM118B",70.0222068577592,-0.0909271093789747,0.23155964354816,0.609509023488818,0.827121512690617
"OSTM1",212.794794507523,0.0767139242217034,0.169465746022854,0.609448218853819,0.827121512690617
"SLC17A3",15.044634646497,-0.0841897017821934,0.316845309002987,0.609582238244473,0.827121512690617
"DUSP8",39.5306875848301,-0.0934503897850107,0.274147122223499,0.609678430693159,0.827171927223962
"UBALD1",153.947717355014,0.0787232823065203,0.176272306662104,0.609877397038619,0.827361755413255
"AOPEP",275.41060915143,0.0876531616055348,0.21071669017185,0.610713282548116,0.827385743434353
"CATSPER2P1",13.6736338156881,-0.0884443961170931,0.300890788796295,0.611086528195866,0.827385743434353
"CEP131",32.0495388252303,0.0921197530925342,0.29050098603801,0.610791444398299,0.827385743434353
"CHMP3",385.921552504943,0.0675409535200309,0.144571528204957,0.611135183698674,0.827385743434353
"CRIP3",11.0880357026266,0.0697726791706477,0.338245874536055,0.611005944798702,0.827385743434353
"CZIB",157.458998658791,-0.0762229803047745,0.170006058360763,0.610513729679353,0.827385743434353
"EIF2B2",155.087986207479,0.0745157796271988,0.164122301224746,0.611006651885422,0.827385743434353
"ENSG00000288012",21.4156628020153,-0.0911812558671304,0.290216502421385,0.610640241085606,0.827385743434353
"ESS2",83.2795294502155,0.0899009893258379,0.221472241735509,0.61048437417333,0.827385743434353
"IDUA",88.663750430758,-0.0915917046074608,0.23886899487599,0.610800283146777,0.827385743434353
"MARCHF6-DT",37.9410892919414,0.0935717122316804,0.266603761876741,0.610744189022034,0.827385743434353
"MBD5",55.3474008812584,-0.091685650743278,0.242700395551381,0.611044036580835,0.827385743434353
"NUP153",102.468637278518,0.088413884885439,0.213963951811321,0.610566406345739,0.827385743434353
"PCDHB12",19.5946800905934,-0.0868853807685882,0.309289127594416,0.610931994012784,0.827385743434353
"PLEKHA5",18.2974902080948,-0.0906546621864156,0.291063431063847,0.611122302854338,0.827385743434353
"PPP1R13B",91.442435249751,0.0919910750860003,0.23459703531414,0.610195236490488,0.827385743434353
"RING1",243.435906773065,0.0674297720283757,0.143974809618281,0.610318147960243,0.827385743434353
"SELENOF",751.955111291877,-0.0666198531149517,0.14293507856885,0.610689982995317,0.827385743434353
"SPEN-AS1",44.5434031554806,-0.0915082435946853,0.243872598204768,0.610823241227562,0.827385743434353
"SWI5",259.8780477825,-0.0864971781984926,0.208063119165123,0.610843997827388,0.827385743434353
"UGGT2",52.3178347500977,-0.0909722560741387,0.233256195150999,0.610650351901102,0.827385743434353
"CLEC11A",11.0897913386117,0.0850444659031222,0.313980282509851,0.611926194078082,0.827780959127693
"ENSG00000203546",6.7079405420032,0.075320101610164,0.332425037133129,0.611661796976359,0.827780959127693
"ENSG00000253553",117.403533784569,-0.0888960268600154,0.220498574317308,0.611786989389471,0.827780959127693
"NBPF20",23.754237428866,-0.0913304409934216,0.283677077975599,0.611958830536339,0.827780959127693
"NIF3L1",94.852009034296,0.0820588880421609,0.188397835595594,0.611705626488323,0.827780959127693
"NRBF2",147.661917841075,-0.0862322861666075,0.208471594578871,0.611571231549431,0.827780959127693
"RAP1B",535.780837088575,-0.0727139588608154,0.160516513370118,0.611922093400322,0.827780959127693
"STK38L",26.2012196137649,0.0930492228856822,0.282500876872472,0.611728270308446,0.827780959127693
"ZPR1",162.569615290575,-0.0766103648976622,0.171781214535744,0.611595415495705,0.827780959127693
"GUSBP1",26.1520411653546,0.0927307713306824,0.279473150828684,0.612481068902174,0.828169434568729
"KRCC1",131.55258127786,-0.0764128731307256,0.172109120353392,0.61232920191871,0.828169434568729
"SANBR",30.167940255333,0.0902827589607664,0.293699853594304,0.61253226202157,0.828169434568729
"SMIM12",276.804241726352,0.0832784625044589,0.194705574376616,0.612407418843392,0.828169434568729
"TLN1",819.67643686286,0.0842917269228289,0.195135426354754,0.612541563802422,0.828169434568729
"DHX16",92.619198855986,-0.0795968590390652,0.182678830048813,0.612664562003176,0.828175897561649
"PSMA3-AS1",110.000844300992,-0.0878987406633103,0.2179746339808,0.612652650265965,0.828175897561649
"ZFPL1",150.419237650967,0.0821916816262397,0.187593607602911,0.61274925670133,0.828210479996367
"PTBP1",810.589700321792,0.0676100669340862,0.145895932101594,0.612828082522579,0.828237123972591
"ZNF462",11.9069543489297,-0.0853184549830282,0.310882958071859,0.612942199482766,0.828311454181427
"DCLRE1B",35.4894965783523,0.0909317839722396,0.296671446337297,0.613106953263556,0.828454192513809
"PPP2R3C",63.5702618757865,-0.0867871949691172,0.211411712302561,0.613247965123678,0.828500244846602
"ZFYVE27",57.6664647049876,0.0906259790629384,0.228454132935822,0.613259299072451,0.828500244846602
"GPC6",166.302228220142,-0.0845090240501007,0.203643973576671,0.613373406570913,0.828574508239978
"LINC00705",19.0796870523731,0.0844852640375522,0.312710301097322,0.613514620995427,0.82860549014526
"TMEM160",158.807166592623,0.0832017811497701,0.195053890535907,0.613492063827524,0.82860549014526
"FBXO25",170.172742327279,-0.0826927961111894,0.195428649075833,0.613864151733002,0.828837875101773
"LINC00540",76.9802940695477,-0.0919270900383995,0.276140358334233,0.613856080465228,0.828837875101773
"MT-CO2",128150.799780363,0.087438523249807,0.210797982107955,0.613852604616549,0.828837875101773
"BAHD1",87.6541011505694,-0.0834752390820418,0.198095606049208,0.61419724679746,0.828996883589494
"CLCC1",110.248128987877,0.0801902705907415,0.18407717659872,0.614211486079651,0.828996883589494
"CLTB",536.858046264134,0.0810822030403535,0.187227373246481,0.614256428797868,0.828996883589494
"PARM1",20.7903906035288,0.0926422282376659,0.279611726260247,0.614251941889441,0.828996883589494
"ZFYVE16",84.7224297519507,-0.085606724178252,0.207972546105533,0.614277756436095,0.828996883589494
"ZNF717",36.9123835350043,0.0926590307232826,0.26714633753763,0.614364601731821,0.829034232386068
"ENSG00000280417",16.0938102915356,0.0878144359765876,0.305901687557279,0.614459036730177,0.829081814678979
"SACS",45.5666722682917,0.0925015689285626,0.268546774385057,0.614602191192156,0.829195118034982
"RAB11FIP5",106.112059532712,-0.0852898103878467,0.20883668361646,0.614821444348145,0.829331207929321
"WARS2-AS1",122.067301905022,-0.0819901400937704,0.193035835853091,0.614779820905951,0.829331207929321
"SNRNP40",141.704021662909,0.0844449943523722,0.201383105803512,0.614971463956649,0.829453714044725
"GCAT",106.318258616118,-0.0824942868837042,0.195309552784974,0.615137172404197,0.829597355140553
"ENSG00000289339",13.6774789413527,-0.0825848867232387,0.314431359434288,0.61525472440991,0.829646055216279
"RDX",469.522096762776,-0.0604498039661866,0.130477088322539,0.615291710780983,0.829646055216279
"CCSAP",27.1469002217215,0.0909515539192619,0.276169492339545,0.615586959820966,0.829884431256765
"CPNE8",60.2038732800199,0.0863092322664056,0.207934007383776,0.615535951158247,0.829884431256765
"TYW5",41.4226806193594,0.0905813047150845,0.238769741813036,0.615667119637565,0.82991264318279
"ENSG00000279253",5.20806604488312,-0.0605831152014214,0.343982090580662,0.615759042026946,0.829956703976868
"FRAT2",102.257470717334,-0.0868783566205689,0.215519495281222,0.61603203754392,0.830164939696822
"PRR12",50.5736752666072,-0.0908725244524528,0.255139957580343,0.616011085734411,0.830164939696822
"PATL1",139.895005117813,0.0826098322200027,0.195056009375155,0.616291691177706,0.830406394054837
"ZNF526",30.0605608991022,-0.0918267155043829,0.252669835116491,0.61632974746815,0.830406394054837
"ENSG00000291207",32.5803591734776,0.0917178053163827,0.251109477931658,0.616536083221926,0.830604525194463
"LRP4-AS1",11.0453748388789,-0.0841787253084428,0.312860279042983,0.616715023718426,0.830765714577335
"PLAAT2",12.7446549220764,-0.0788883798459872,0.323049827222388,0.616944357737325,0.83099475064965
"MPPE1",181.959548275308,-0.0830618530254063,0.200302318863681,0.617198073022971,0.831256579940868
"ZFP1",35.2843077616752,0.0924914105743516,0.267370200131205,0.617292839492057,0.831304303548944
"UXT-AS1",8.3146122479757,-0.0823314181477463,0.316210245142996,0.617355953818378,0.831309396343037
"IFT122",44.8251708597782,0.0908577154944604,0.241140854358912,0.617529089478259,0.831462624704967
"FDXACB1",15.8118172846829,0.0885314338023698,0.297077816776572,0.617599851344292,0.831477997231179
"MED24",170.244494453068,-0.0878109532486986,0.220724494697725,0.617732383054756,0.831576519886644
"ASAP2",38.0753505083762,0.0920738221659122,0.267964051797841,0.617897390450424,0.831638841268097
"KATNIP",27.8089564074982,0.0922673492112594,0.257717464957799,0.617869696252748,0.831638841268097
"ANKRA2",127.094747214379,-0.0820411570732551,0.19732380662563,0.618916562444518,0.832001288066777
"DCUN1D3",62.2368806496881,-0.0882504908639499,0.232509701586378,0.618598562730408,0.832001288066777
"ELOB",2276.06533464676,0.0813886251631849,0.192076053423675,0.619294942063266,0.832001288066777
"EME2",26.8263532231444,0.0893045727081151,0.288331300962259,0.619249173007928,0.832001288066777
"ENSG00000280614",137.695566705229,0.063954658190051,0.342435365588023,0.618388463002825,0.832001288066777
"FTO",86.3022540002869,-0.0906879375336598,0.261933769373913,0.619259411063472,0.832001288066777
"GABARAPL2",715.263270322387,0.0763772116642883,0.170646453266755,0.619038298802016,0.832001288066777
"MAGEC2",13.4582987115919,-0.0712079043161133,0.33495398694707,0.619006915145654,0.832001288066777
"MAPK1IP1L",324.782366059983,-0.0699619688788452,0.155893554310909,0.61927097050659,0.832001288066777
"MCTP1",111.660062174793,-0.0781744945308352,0.183190547870027,0.619171760332695,0.832001288066777
"MOSPD3",232.634509362137,-0.0711985461828689,0.160312615134103,0.618756512385294,0.832001288066777
"NAA10",342.9358541435,0.0703703091203961,0.156578432653762,0.619205449167014,0.832001288066777
"POLR2J4",70.6689739616177,0.0894893319440886,0.231041201981447,0.618547135433241,0.832001288066777
"SEPTIN9",900.661158909312,-0.0861030605143009,0.217908743746673,0.618865014100109,0.832001288066777
"TCOF1",93.5171672073843,0.0908759364624529,0.277485692369951,0.61889335391002,0.832001288066777
"TNKS2-DT",8.80318041968016,-0.0752012185007714,0.325963408383929,0.618962022903995,0.832001288066777
"UGDH-AS1",12.3521247061046,-0.0794449879042147,0.318484127678354,0.618968949539128,0.832001288066777
"UQCC2",570.165144075858,0.0758369141499103,0.176585124460194,0.618292931468627,0.832001288066777
"YTHDC2",75.6201001636931,0.0842940674927445,0.203187411926361,0.618638227421328,0.832001288066777
"CDK11B",144.462311830788,-0.0812563616810227,0.195472289446975,0.619842422398624,0.832453680162547
"EVA1CP2",216.867300489722,0.0912289128275029,0.254785159576266,0.619734592949436,0.832453680162547
"TTN",7.60896133459574,0.0764231972044108,0.327565945145302,0.619869334461199,0.832453680162547
"ZNF768",284.443504994846,0.0900875736011242,0.237699336314012,0.619802298334952,0.832453680162547
"ENSG00000232006",7.76263971404388,-0.073074415196148,0.329803385150853,0.620099225934897,0.832682600591705
"ALDOC",1018.99296913078,0.0841048199807039,0.204234909152386,0.620381995404008,0.832877443127569
"LRFN5-DT",11.8668592947863,0.0797167698033393,0.321610686769232,0.620397832853106,0.832877443127569
"ZNF543",9.11656351609495,-0.079720958781741,0.31963096908567,0.62042265890532,0.832877443127569
"TRNAU1AP",98.6973215469024,0.088185589399837,0.229071251251358,0.620557451900575,0.832978583883785
"ASTE1",23.7646502720308,-0.0897772963368276,0.286908982530407,0.621166051372561,0.833077203578152
"C14orf93",59.7330152948775,-0.0863611449594134,0.218172627943214,0.620991025452392,0.833077203578152
"C2CD3",70.4856701957819,0.0855802975258881,0.212712403898012,0.621137700800312,0.833077203578152
"CERS5",57.4803951459286,0.0880675460598395,0.223283181480697,0.62102056256099,0.833077203578152
"DTYMK",242.858415585753,0.0909479067979266,0.257430985020351,0.621087090989924,0.833077203578152
"ENSG00000279673",7.78181755225085,-0.0751430625818823,0.327312294104959,0.620930026704932,0.833077203578152
