"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"GIT1",212.910084881912,-0.181562274688784,0.201739304884424,0.320559735175788,0.570114553128709
"TRAF3IP2-AS1",13.2172113876528,0.258229961358626,0.402490483958553,0.320650846783938,0.570204215546358
"EMX1",61.6335590749914,-0.240622347542642,0.310733992702567,0.320917749698518,0.570606420180956
"SLC38A1",342.652544244498,0.176936684426627,0.198892341478375,0.321109114186553,0.570874229015073
"RALBP1",183.856924521528,0.16671422027988,0.181131801214479,0.321284675945278,0.570968999831214
"SOCS4",80.1881662110991,0.20792708016903,0.240668602565489,0.321252821884094,0.570968999831214
"UCN",21.4249910659183,-0.24932380220386,0.337725499006944,0.321281045635562,0.570968999831214
"WDR25",33.7296796165936,-0.248841352487575,0.324720932384719,0.321375103715106,0.571057270532956
"ENSG00000287126",28.6057849919801,0.244104148869033,0.31470931840776,0.321443399860486,0.571106197748576
"TRAPPC1",723.711277825008,0.166705894269066,0.180690535728319,0.321493684616474,0.571123115907369
"ACTN1",362.546360696956,0.24764947465186,0.324386272653641,0.321623491263242,0.571209324048579
"GPR158",16.0957903482763,0.257965475829995,0.363008391304815,0.321664518360095,0.571209324048579
"GSC",9.41796620903109,-0.256000721107795,0.436747223348697,0.321651911259075,0.571209324048579
"UBE2Q2",98.2472171649942,0.223439427949835,0.267776787776339,0.321734068411115,0.57126042738666
"CAPZA2",978.953382830401,-0.129436704289934,0.136414695623355,0.321923242100511,0.571306718818273
"TXN2",701.377961465447,-0.16643714438881,0.182648071313878,0.321890974602705,0.571306718818273
"UNC93B1",157.474875531056,0.1889523419148,0.211743463695981,0.321921699196312,0.571306718818273
"ZNF37A",49.799286196502,0.217696078531749,0.256635886977321,0.321855180240613,0.571306718818273
"TRAPPC3",441.252644563237,-0.146062777363431,0.158309899307394,0.321997136105642,0.571365485559289
"SRCIN1",12.0777522425681,-0.255072066808226,0.406433194404458,0.322065517405127,0.571414456675097
"CUL5",92.372619977727,-0.199317078110968,0.22881003141034,0.322112910571536,0.571426182580121
"BLTP2",272.085551578424,-0.153223198399188,0.165369295439653,0.322630198767768,0.571549096145112
"ENSG00000289694",41.1543201512124,0.239877060994267,0.299852004278939,0.322374022719673,0.571549096145112
"GAREM1",63.2276243645063,0.251366912597945,0.336104081204438,0.322630918664741,0.571549096145112
"IBA57",36.0545278558092,0.248254989790725,0.324914771125777,0.322408697892869,0.571549096145112
"PIGF",149.48018355745,0.162542031728196,0.17731231106615,0.322554604501034,0.571549096145112
"PJA1",73.5953126226051,0.209553202012786,0.243532693513845,0.322246642869156,0.571549096145112
"SLC35A3",73.8735986535814,-0.193583073086683,0.219304564040553,0.3224372249671,0.571549096145112
"SPRING1",165.729037508944,0.165519622311204,0.178443666265187,0.322543903774237,0.571549096145112
"ZNF609",46.9309361221144,-0.236143014209326,0.294940153834995,0.322480380144839,0.571549096145112
"ZNF658",51.1158363537133,-0.238917442425518,0.305494846710081,0.322527093505249,0.571549096145112
"ZZZ3",89.0710878336369,-0.19108330902961,0.216021310372901,0.322624609184356,0.571549096145112
"ATG13",203.891774503381,-0.187805101820969,0.211013255840456,0.322704258167771,0.571566263652711
"WDR6",364.686982768887,0.1457864530242,0.155085156321868,0.322722197684434,0.571566263652711
"CDH2",178.072026320763,-0.170568821785069,0.187496426519706,0.322826824595871,0.571625091011684
"LINC01667",153.829456886802,0.247611870180748,0.324999175478856,0.322877808169757,0.571625091011684
"SYT12",170.805582466798,0.225354130045528,0.272573940592244,0.322857500204083,0.571625091011684
"CCNH",157.071763780097,0.182028758136323,0.201681508524506,0.323106379772678,0.571735555083812
"NEMP2",29.9389779486408,0.255077921157322,0.354283551020878,0.323185040058796,0.571735555083812
"PLEKHH3",112.117606802257,0.177075439696495,0.195028508642597,0.323184723228654,0.571735555083812
"RPLP1",14154.749367311,0.192353282804056,0.215778664512266,0.323112372800549,0.571735555083812
"STYX",138.493302364215,-0.190705589895604,0.215246591141881,0.323068402318403,0.571735555083812
"TRAPPC2L",328.893040852617,0.166628143889642,0.181254456558591,0.323001949982197,0.571735555083812
"ACAP3",169.117314198517,-0.199133847065788,0.228919203227005,0.323256163363659,0.571789181276131
"AS3MT",65.8239611259196,0.25775613515035,0.375666893248926,0.323312813563198,0.571817196520319
"CSGALNACT1",11.2237081756315,-0.258624790116182,0.399796540935064,0.323372249219423,0.571850130482562
"APOL1",339.828118411087,0.143035467894852,0.152256175220389,0.32352118811948,0.57197813818113
"TAF4",52.0369591988293,-0.212348425056684,0.250208032888155,0.323526282569799,0.57197813818113
"BMS1",90.5316274902916,0.183167151368617,0.205020964720153,0.323750996488957,0.572231009436959
"VEZT",104.728718627136,0.193082874171184,0.218151249546779,0.323729706140007,0.572231009436959
"FIRRE",18.8722605862048,-0.25389553867013,0.36581203966902,0.324079446287931,0.572667060403606
"TTC14",69.3264167934399,0.252649212607619,0.345083235223665,0.324055744898093,0.572667060403606
"C12orf4",32.6846515058578,0.253659501838807,0.349060239750239,0.324220254896715,0.572771402264263
"TRIM62",16.3555309467861,0.260612597339429,0.384318578282031,0.324209220855011,0.572771402264263
"CDC14A",6.75447691774936,-0.237743326427207,0.467658111017096,0.324420861770271,0.572939466347474
"NT5C1B",11.3910865235197,0.256395695974866,0.414194430318782,0.324438064806285,0.572939466347474
"RHBDD3",143.758758874321,0.208793615274245,0.244629634125801,0.324416351521307,0.572939466347474
"OPTN",479.771134628933,-0.19733455318924,0.226276336641998,0.324694615070211,0.573248015593337
"TOP3B",63.5078711559611,-0.223828627905369,0.27145373007201,0.324655330343396,0.573248015593337
"NUDT4",252.263123987904,-0.15382317949217,0.166778068578093,0.32481792675692,0.573321236053314
"SAR1B",413.351985218125,-0.195067870190369,0.223064075555353,0.32478853742295,0.573321236053314
"GUSBP11",35.4745214653694,-0.254576160144643,0.385298763089708,0.325029172057821,0.573549588123694
"NME4",162.739686288072,0.242403757836442,0.313807724463341,0.324998559510942,0.573549588123694
"NUAK2",29.9518960700702,0.258747261257158,0.402735547798572,0.32510580232086,0.573612567222965
"ENSG00000291233",14.5743171873835,-0.257240762406546,0.384898141515326,0.325263320728976,0.57369118819847
"OGFRP1",16.3283357379757,0.254756840516063,0.351669641072203,0.325273199560962,0.57369118819847
"PPP1R7",321.171964163167,-0.139800460624196,0.149384965065163,0.325251541391245,0.57369118819847
"TMEM91",7.23466863491426,-0.236467752608084,0.460734927679545,0.325378470664375,0.573804625862625
"ZNRF3",35.97582167664,-0.234844596486846,0.298245543710614,0.325455481592385,0.573868204453927
"ENSG00000293515",199.311184920401,0.228385395933695,0.474561689335872,0.325712577642001,0.574249267062045
"PPP2R5C",341.197954533642,-0.167362112636606,0.184561148305643,0.325814089466738,0.574355964710427
"COG6",71.8626938862687,-0.210471439860319,0.247555464166381,0.325931857935879,0.574491289664058
"LLPH",228.879136614629,0.166212440578805,0.182150505460553,0.326025356046745,0.574583806738484
"PLA2G4A",43.0928569765878,0.219408330880637,0.264024820797616,0.326094399888718,0.574633208004129
"ENSG00000289575",109.848988150047,0.185081715953107,0.207230363461655,0.326243441198038,0.574765071232734
"ZNF563",32.3203842690518,-0.235105839952526,0.300847367403616,0.326251274820779,0.574765071232734
"CEBPD",1430.09932589765,-0.251128789939469,0.358185525052536,0.326417383460464,0.574967342022157
"TMEM39B",36.3850163502236,0.235410736875719,0.298417804150408,0.326448162571284,0.574967342022157
"ARIH1",178.499266052704,-0.169420954213252,0.185081115054707,0.326503993198032,0.574993394758374
"CDADC1",72.9763945399627,0.224663809603732,0.273748374979297,0.326808526466549,0.575457366384669
"STX17",84.0115251093424,-0.209854013785361,0.247970613089756,0.326967858068737,0.575665576702824
"LIPA",550.021631968611,0.171262368288686,0.189314806312968,0.327103778202732,0.57576018045207
"LRRCC1",27.1137535532596,0.236255690865884,0.302727030899246,0.327092512255986,0.57576018045207
"ENSG00000290823",10.6093404653169,-0.254281331949858,0.420898362308535,0.327417637637606,0.576167862464267
"OLFML2A",20.2000119550061,-0.253223090053876,0.420263979461216,0.327390954964168,0.576167862464267
"TNFRSF11B",256.996388055089,-0.235448529644428,0.459379101634773,0.327551422997686,0.576330903883031
"PCDH9",69.4154709817503,0.194081295823355,0.222247534122449,0.32768407574339,0.57643165786187
"PHLPP2",20.2504578683712,-0.2486104554374,0.34448455539763,0.327690968158575,0.57643165786187
"LENG1",68.868446298777,0.196993470886382,0.226649562738721,0.327785434296832,0.576453083962962
"PIGL",32.3548004037789,-0.241295938625615,0.314088006864381,0.32775817660269,0.576453083962962
"PRKAG1",358.46785374615,-0.142933585276216,0.15399030456322,0.327837603124983,0.576472472061262
"ANAPC13",406.585145504401,0.145221675750132,0.156684316218671,0.328015782282912,0.576575720701929
"CCDC3",20.7890617840042,0.255486953011797,0.423646576760205,0.328019775156311,0.576575720701929
"GABPB1-IT1",85.2959288485465,-0.24388064748394,0.324801734091894,0.328011730081724,0.576575720701929
"MRPL1",135.215709097052,0.190163881345348,0.216214084548233,0.328070258687864,0.576592121735532
"ARID4B",60.444663039499,-0.213989786341343,0.258871758936399,0.328353743177383,0.576598032117267
"GARS1-DT",60.810042272495,-0.208516078367179,0.24823301980782,0.328361414210018,0.576598032117267
"PPID",104.313098112801,0.183055329397061,0.206335737088042,0.328357306321812,0.576598032117267
"RBBP5",60.968109575836,0.217126404896942,0.262252845095555,0.328361694259059,0.576598032117267
"SNHG33",61.5409598572987,-0.231663682720021,0.293256854656271,0.328132996881368,0.576598032117267
"STK24",287.337915578562,0.165777485239354,0.182423586256072,0.328272183120332,0.576598032117267
"ZNF596",18.0883849062375,0.253782152621137,0.372751721967807,0.328302433526634,0.576598032117267
"EIF3K",2165.07380366311,-0.20281145517011,0.238149228055007,0.328501503536445,0.576698980835627
"RNF126",262.106521451968,0.177568727490005,0.198746721492781,0.328476108539274,0.576698980835627
"ENSG00000287672",7.54881015324609,0.244105578369698,0.444036851758312,0.328659088373942,0.576903343423616
"LINC02377",29.3755717317145,0.256069666407702,0.372414350927306,0.328918461055152,0.577286303124607
"BCL7B",281.881005534434,0.176110157811623,0.197365735923906,0.32898810121133,0.577336208175344
"ABHD12",436.49408656472,-0.183636028450248,0.208511989745791,0.329444455429335,0.578064654354467
"ENSG00000280649",13.6665489757784,-0.254147212965596,0.37667768213221,0.329558138268372,0.578098080517114
"LRSAM1",58.2261820575467,-0.214291817674087,0.258229731154007,0.329555459237138,0.578098080517114
"MBTD1",24.2137179037566,-0.249802638904594,0.347382924777602,0.329587286215881,0.578098080517114
"CYC1",2214.76596165093,-0.208694135826367,0.249845581590966,0.32971214237424,0.578176631891498
"ENSG00000214719",34.5954124969121,0.235895319562404,0.301260797594508,0.329717444389065,0.578176631891498
"TBC1D10B",149.508805775917,0.192870828179658,0.222119010003777,0.329755867921273,0.578176631891498
"RASSF6",20.9880346127407,0.251047297383979,0.356901002202804,0.329997730898729,0.578528304257019
"MRPS31",134.849708250684,0.174071507017214,0.195939920490647,0.330062950238336,0.578570248441052
"EFCAB14",206.436339899315,-0.189292795758831,0.21736287909037,0.330204018916883,0.578688348520022
"STK11IP",44.9689952063295,0.240398504697052,0.320869119665001,0.330212928871428,0.578688348520022
"SLC18B1",116.80451468126,-0.204011691521764,0.241288581992827,0.330291298916224,0.578753300289547
"CNOT6",50.0118833524362,0.229990873852076,0.291299816007709,0.330710612320966,0.57921867562506
"NT5C",244.150285950892,0.170262547215154,0.190056841016062,0.33069086002983,0.57921867562506
"PLPPR2",63.5509879471136,0.205638071609177,0.241919481054768,0.330696637410423,0.57921867562506
"SNCAIP",12.9505641093707,-0.240131722079625,0.452155907077168,0.330722247162978,0.57921867562506
"FBXO8",117.891993294693,-0.179731755254251,0.203727778190668,0.33106718000308,0.579677862912166
"TOMM70",309.75429193261,0.134761241500259,0.145076763900493,0.331033596326625,0.579677862912166
"SELENOH",552.420051889523,0.196495074059974,0.228058158517478,0.331190372996746,0.579821106592205
"HLA-DRB6",12.8128947418594,-0.246546063872747,0.428081570342257,0.331353964432475,0.580035031941954
"PTGR2",197.019816504944,-0.213749387376905,0.259794017459477,0.331426417888552,0.58008500253588
"RANBP2",148.729777870221,-0.169685839685228,0.191287311071642,0.331506717243936,0.58008500253588
"TMEM9B-AS1",8.29323805336543,-0.237808691203019,0.451130749049916,0.331485444199096,0.58008500253588
"USO1",288.577914272491,-0.208748881686933,0.25024644371997,0.331937325707132,0.580765967842486
"RRP7BP",6.34279568467203,0.247438083897529,0.444597918126034,0.33205925057076,0.580906749874756
"IFNGR1",961.881106381995,0.251328189225257,0.361770057822117,0.332236621629186,0.581144482602562
"ENSG00000260604",289.846793189627,-0.249038763066139,0.361384758329783,0.332320456091565,0.581195669819442
"LINC01806",43.03200659313,-0.224173053009484,0.278633421171485,0.332348847804822,0.581195669819442
"PIGH",130.756970641467,-0.190783400157344,0.220355556990461,0.332613999266241,0.581586764472644
"HUWE1",221.883110056583,-0.186222628792344,0.214470085621462,0.332703208342957,0.58164391468803
"UGT2B15",52.8373230592544,-0.170683489457451,0.491918074177669,0.332729710671941,0.58164391468803
"ENSG00000271380",8.54683719198654,-0.228134889680667,0.463084890873011,0.332822659422453,0.581733817510977
"MLF2",611.759160158113,0.143747142222101,0.156538697139998,0.332889912513724,0.581778790598702
"UBXN2B",72.8210277627744,-0.189907920739703,0.220564447880285,0.33338748996173,0.582503070439432
"ZNF789",20.9891299451827,0.242684431573769,0.329101361316534,0.333349338713638,0.582503070439432
"LY6G5B",19.487769055746,0.125009770012719,0.49566473150365,0.333525201088491,0.582529588131364
"NCSTN",361.276516330932,0.207861864201373,0.248285495034645,0.333473088744535,0.582529588131364
"SNX8",106.276211646133,0.206581608356405,0.246983734133982,0.333527396758961,0.582529588131364
"C6orf120",238.814903647332,-0.205216830554011,0.245588961047875,0.333866835200297,0.582596650704148
"ENSG00000268858",50.7573842645081,-0.221037631814621,0.2765467083869,0.334147932699917,0.582596650704148
"ENSG00000291003",70.3136680905174,-0.247231671479816,0.352455285916304,0.334131915343469,0.582596650704148
"ERLEC1",273.838516004948,-0.206662112410727,0.248002208745117,0.333729692803069,0.582596650704148
"GTF3C6",454.22093722152,0.173712641270744,0.197600310046936,0.333945946989018,0.582596650704148
"GTPBP1",78.7501398362421,-0.180460323178188,0.206678329097371,0.333972772619213,0.582596650704148
"HS6ST1",65.2681384889998,0.217763507073819,0.266569810106939,0.334056214308068,0.582596650704148
"LINC00839",46.1569592373933,0.217728474414837,0.268135105901492,0.333875379576887,0.582596650704148
"SDCBP",873.641446869515,0.162359253541152,0.180270960282111,0.334023163692661,0.582596650704148
"SLC52A2",240.48381138331,0.188554216263381,0.217883026912845,0.33406852915477,0.582596650704148
"SZT2",78.3093801741384,-0.196211307096309,0.231670423242459,0.334136839097403,0.582596650704148
"TMEM191C",15.7535894059932,0.252828215399773,0.403444536983477,0.334094983283061,0.582596650704148
"TP53INP1",266.589396859505,0.216322908486113,0.263820016676457,0.334124676679393,0.582596650704148
"ZSWIM6",25.0796849837059,0.242271510481496,0.324736012574527,0.333971337783653,0.582596650704148
"MMAA",56.2319708828882,-0.206215497353178,0.246369308132352,0.334215670638795,0.582642249759879
